municipality,municipality_id,district,district_id,community,community_id,supply_demand_year,typology,layout,total_supply,SHAPE_Length,SHAPE_Area
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Apartment / Duplex,Undefined,169,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Villa / Townhouse,3 beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2025,Villa / Townhouse,All beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,All beds,2126,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,All property types,Undefined,1241,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,All beds,2107,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,1 bed,392,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,2 beds,458,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,3 beds,210,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,4 beds,18,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,All beds,1216,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,Studio,14,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,1 bed,392,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,2 beds,413,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,3 beds,162,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,4 beds,11,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,All beds,1005,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,Studio,14,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Villa / Townhouse,3 beds,48,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Villa / Townhouse,4 beds,7,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Villa / Townhouse,All beds,211,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2022,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,1 bed,392,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,2 beds,458,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,3 beds,210,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,4 beds,18,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,All beds,1216,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,Studio,14,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,1 bed,392,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,2 beds,413,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,3 beds,162,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,4 beds,11,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,All beds,1005,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,Studio,14,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Villa / Townhouse,3 beds,48,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Villa / Townhouse,4 beds,7,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Villa / Townhouse,All beds,211,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2023,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,2 beds,450,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,3 beds,178,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,4 beds,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,All beds,1085,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Villa / Townhouse,3 beds,52,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Villa / Townhouse,4 beds,8,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Villa / Townhouse,All beds,216,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,2 beds,495,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,3 beds,230,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,4 beds,21,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,All beds,1301,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,2 beds,450,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,3 beds,178,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,4 beds,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,All beds,1085,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Villa / Townhouse,3 beds,52,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Villa / Townhouse,4 beds,8,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Villa / Townhouse,All beds,216,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2028,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2023,All property types,All beds,10,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2023,All property types,Undefined,10,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2023,Villa / Townhouse,All beds,10,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2023,Villa / Townhouse,Undefined,10,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,All property types,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,All property types,5 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,All property types,All beds,48,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,All property types,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,Villa / Townhouse,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,Villa / Townhouse,5 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,Villa / Townhouse,All beds,48,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2024,Villa / Townhouse,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,All property types,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,All property types,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,All property types,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,All property types,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,Villa / Townhouse,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,Villa / Townhouse,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,Villa / Townhouse,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2025,Villa / Townhouse,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,All property types,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,All property types,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,All property types,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,All property types,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,Villa / Townhouse,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,Villa / Townhouse,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,Villa / Townhouse,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2026,Villa / Townhouse,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,All property types,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,All property types,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,All property types,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,All property types,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,Villa / Townhouse,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,Villa / Townhouse,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,Villa / Townhouse,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2027,Villa / Townhouse,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,All property types,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,All property types,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,All property types,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,All property types,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,Villa / Townhouse,4 beds,4,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,Villa / Townhouse,5 beds,5,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,Villa / Townhouse,All beds,49,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,YAS ISLAND,1330,YN2,5168,2028,Villa / Townhouse,Undefined,40,5304.844230745084133,968666.736395960557275
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,All property types,1 bed,270,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,All property types,2 beds,216,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,All property types,3 beds,82,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,All property types,4 beds,15,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,All property types,All beds,667,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,All property types,Studio,84,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,Apartment / Duplex,1 bed,270,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,Apartment / Duplex,2 beds,216,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,Apartment / Duplex,3 beds,82,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,Apartment / Duplex,4 beds,15,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,Apartment / Duplex,All beds,667,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2022,Apartment / Duplex,Studio,84,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,All property types,1 bed,270,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,All property types,2 beds,216,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,All property types,3 beds,82,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,All property types,4 beds,15,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,All property types,All beds,667,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,All property types,Studio,84,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,Apartment / Duplex,1 bed,270,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,Apartment / Duplex,2 beds,216,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,Apartment / Duplex,3 beds,82,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,Apartment / Duplex,4 beds,15,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,Apartment / Duplex,All beds,667,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2023,Apartment / Duplex,Studio,84,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2024,All property types,1 bed,270,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2024,All property types,2 beds,216,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,AL REEM ISLAND,57,RT2,781,2024,All property types,3 beds,82,2090.468366069449530,271092.936819391907193
Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,2022,All property types,3 beds,170,5385.253331136637826,1210439.439501311862841
Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,2022,All property types,4 beds,188,5385.253331136637826,1210439.439501311862841
