year,municipality,municipality_id,district,district_id,community,community_id,typology,layout,rent_type,volume,value,shape_Length,shape_Area
2025,Abu Dhabi City,41,Yas Island,1330,YN2,5168,All property types,4 beds,new,2.000000000000000,640000.000000000000000,5304.844230745084133,968666.736395960557275
2025,Abu Dhabi City,41,Yas Island,1330,YN2,5168,All property types,5 beds,new,4.000000000000000,1445000.000000000000000,5304.844230745084133,968666.736395960557275
2024,Abu Dhabi City,41,Yas Island,1330,YN2,5168,Villa / Townhouse,All beds,new,8.000000000000000,3270240.000000000000000,5304.844230745084133,968666.736395960557275
2025,Abu Dhabi City,41,Yas Island,1330,YN2,5168,Villa / Townhouse,All beds,new,6.000000000000000,2085000.000000000000000,5304.844230745084133,968666.736395960557275
2024,Abu Dhabi City,41,Yas Island,1330,YN2,5168,Villa / Townhouse,4 beds,new,6.000000000000000,2270240.000000000000000,5304.844230745084133,968666.736395960557275
2024,Abu Dhabi City,41,Yas Island,1330,YN2,5168,Villa / Townhouse,5 beds,new,2.000000000000000,1000000.000000000000000,5304.844230745084133,968666.736395960557275
2025,Abu Dhabi City,41,Yas Island,1330,YN2,5168,Villa / Townhouse,4 beds,new,2.000000000000000,640000.000000000000000,5304.844230745084133,968666.736395960557275
2025,Abu Dhabi City,41,Yas Island,1330,YN2,5168,Villa / Townhouse,5 beds,new,4.000000000000000,1445000.000000000000000,5304.844230745084133,968666.736395960557275
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,3 beds,renewal,6.000000000000000,908661.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,4 beds,new,2.000000000000000,540000.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,4 beds,renewal,16.000000000000000,4091880.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,5 beds,new,2.000000000000000,775000.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,5 beds,renewal,10.000000000000000,3255383.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,3 beds,new,5.000000000000000,1040713.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,3 beds,renewal,8.000000000000000,1498862.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,4 beds,new,4.000000000000000,1138500.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,4 beds,renewal,11.000000000000000,2929715.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,5 beds,new,1.000000000000000,302696.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,All property types,5 beds,renewal,10.000000000000000,3749693.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,21.000000000000000,5614014.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,26.000000000000000,5763964.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,11.000000000000000,2635000.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,27.000000000000000,5610618.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,17.000000000000000,4076925.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,28.000000000000000,6363762.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,18.000000000000000,4872000.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,31.000000000000000,6772466.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,9.000000000000000,2767125.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,34.000000000000000,8449520.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,9.000000000000000,2518500.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,32.000000000000000,8255924.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,new,10.000000000000000,2481909.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,All beds,renewal,29.000000000000000,8178270.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,4.000000000000000,890000.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,5.000000000000000,696769.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,11.000000000000000,2564014.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,renewal,16.000000000000000,3182195.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,new,6.000000000000000,2160000.000000000000000,5287.380430574642560,759692.523256214568391
2019,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,renewal,5.000000000000000,1885000.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,4.000000000000000,840000.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,8.000000000000000,1322481.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,4.000000000000000,945000.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,renewal,14.000000000000000,2903546.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,new,3.000000000000000,850000.000000000000000,5287.380430574642560,759692.523256214568391
2020,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,renewal,5.000000000000000,1384591.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,3.000000000000000,661986.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,8.000000000000000,1402672.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,7.000000000000000,1690000.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,renewal,14.000000000000000,2901090.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,new,7.000000000000000,1724939.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,renewal,6.000000000000000,2060000.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,6.000000000000000,1335500.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,7.000000000000000,1488313.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,7.000000000000000,1765000.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,renewal,15.000000000000000,3163813.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,new,5.000000000000000,1771500.000000000000000,5287.380430574642560,759692.523256214568391
2022,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,renewal,9.000000000000000,2120340.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,1.000000000000000,223500.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,8.000000000000000,1836513.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,3.000000000000000,795625.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,renewal,18.000000000000000,4131102.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,new,5.000000000000000,1748000.000000000000000,5287.380430574642560,759692.523256214568391
2023,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,renewal,8.000000000000000,2481905.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,5.000000000000000,1203500.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,6.000000000000000,908661.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,2.000000000000000,540000.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,renewal,16.000000000000000,4091880.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,new,2.000000000000000,775000.000000000000000,5287.380430574642560,759692.523256214568391
2024,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,5 beds,renewal,10.000000000000000,3255383.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,new,5.000000000000000,1040713.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,3 beds,renewal,8.000000000000000,1498862.000000000000000,5287.380430574642560,759692.523256214568391
2025,Abu Dhabi City,41,Al Reem Island,57,RR6,4305,Villa / Townhouse,4 beds,new,4.000000000000000,1138500.000000000000000,5287.380430574642560,759692.523256214568391
2021,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,7+ beds,new,3.000000000000000,860000.000000000000000,5385.253331136637826,1210439.439501311862841
2021,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,7+ beds,renewal,1.000000000000000,200000.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,new,29.000000000000000,6283000.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,renewal,38.000000000000000,8007991.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,4 beds,new,21.000000000000000,6073000.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,4 beds,renewal,33.000000000000000,7157962.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,5 beds,new,2.000000000000000,1000000.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,5 beds,renewal,2.000000000000000,620000.000000000000000,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,7+ beds,new,3.000000000000000,919000.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,new,27.000000000000000,6210600.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,renewal,40.000000000000000,8652665.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,4 beds,new,21.000000000000000,6616500.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,4 beds,renewal,30.000000000000000,8263035.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,5 beds,new,1.000000000000000,235000.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,5 beds,renewal,6.000000000000000,1889000.000000000000000,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,7+ beds,renewal,2.000000000000000,710450.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,new,30.000000000000000,7330000.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,renewal,35.000000000000000,7520412.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,4 beds,new,25.000000000000000,9830000.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,4 beds,renewal,30.000000000000000,9231095.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,5 beds,new,1.000000000000000,580000.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,5 beds,renewal,2.000000000000000,389000.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,7+ beds,new,1.000000000000000,610000.000000000000000,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,7+ beds,renewal,2.000000000000000,690450.000000000000000,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,new,20.000000000000000,5526000.000000000000000,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,Yas Island,1330,YN6,5172,All property types,3 beds,renewal,33.000000000000000,8143256.000000000000000,5385.253331136637826,1210439.439501311862841
